,hotel_name,hotel_url,city_name,score,description,location,hotel_latitude,hotel_longtitude
611,Hotel des Celestins,https://www.booking.com/hotel/fr/des-celestins.html,Lyon,8.2,"Hotel des Celestins is located in central Lyon, just 200 m from Bellecour Place and 650 m from Old Lyon. Free Wi-Fi access is available and Bellecour Metro Station is 500 m away. The rooms feature a flat-screen TV, a desk and air conditioning. Each room includes a private bathroom with hairdryer. For an extra charge guests can enjoy a buffet breakfast in the communal lounge including eggs, cheese, dried fruits, charcuterie, praline brioche, fresh fruit salad, pastries, bread and chestnut purée. Several shops and restaurants can be found within walking distance from the hotel. ","4 Rue des Archers, 2nd arr., 69002 Lyon, France",45.75959929,4.83246356
612,HAMAC Suites Lyon Boissac,https://www.booking.com/hotel/fr/bellecour-executive-suite.html,Lyon,7.5,"Located in the centre of Lyon, less than 1 km from Musée Miniature et Cinéma and a 12-minute walk from Lyon Perrache Train Station, HAMAC Suites Lyon Boissac offers free WiFi. This apartment is 3.7 km from Part-Dieu Train Station and 4.6 km from Musée des Confluences. Featuring a Blu-ray player, the apartment has a kitchen with a fridge, a dishwasher and a microwave, a living room, a dining area, 1 bedroom, and 1 bathroom with a shower. A flat-screen TV with satellite channels and a game console are provided. Guests at the apartment can enjoy a continental breakfast. Speaking English and French at the reception, staff are willing to help at any time of the day. Popular points of interest near HAMAC Suites Lyon Boissac include the Museum of Fine Arts of Lyon, Fourviere Roman Theatre and Basilica of Notre-Dame de Fourviere. The nearest airport is Lyon - Saint Exupery Airport, 28 km from the accommodation. ","5 Rue Boissac, 2nd arr., 69002 Lyon, France",45.75638734,4.83039692
613,Central Studio Jacobins,https://www.booking.com/hotel/fr/love-nest-under-the-roof.html,Lyon,6.3,"Situated in the centre of Lyon, 600 m from Musée Miniature et Cinéma and 1 km from the Museum of Fine Arts of Lyon, Central Studio Jacobins offers free WiFi. This apartment is 3.3 km from Part-Dieu Train Station and 4.9 km from Musée des Confluences. The apartment comes with a TV. The kitchen features a fridge, a microwave and a stovetop and there is shower with free toiletries and a hairdryer. Speaking English and French at the reception, staff are always at hand to help. Popular points of interest near the apartment include Lyon Perrache Train Station, Fourviere Roman Theatre and Basilica of Notre-Dame de Fourviere. The nearest airport is Lyon - Saint Exupery Airport, 30 km from Central Studio Jacobins. ","9 Place des Célestins, 2nd arr., 69002 Lyon, France",45.75958580,4.83150310
614,Le Secret des Templiers,https://www.booking.com/hotel/fr/le-secret-des-templiers.html,Lyon,8.8,"Le Secret des Templiers is located on the peninsula, 250 m from Place Bellecour and 150 m from Céléstins Theatre. You can admire the views of Fourvière’s Basilique from the studio’s windows. This ultra-contemporary studio features modern artwork, a 3D TV with films on demand and free Wi-Fi access. It also has an en suite bathroom with a spa bath and free toiletries. A continental-style breakfast hamper can be delivered to the studio before arrival. You can also use the kitchenette to prepare meals, which is equipped with hot-plates and a Nespresso coffee machine. Public parking is available near the property and the A6 is a 5-minute drive away. Bellecour Metro Station is 400 m away and offers access to all of Lyon. ","4 Rue des Templiers, 2nd arr., 69002 Lyon, France",45.75940303,4.83077645
615,Honorê - Suite François Dauphin,https://www.booking.com/hotel/fr/appartement-bellecour-3-adultes-honore-pour-nomades-reveurs.html,Lyon,7.8,"Located in the centre of Lyon, 1 km from Musée Miniature et Cinéma and 1.4 km from the Museum of Fine Arts of Lyon, Honorê - Suite François Dauphin offers free WiFi. This apartment is 3.1 km from Part-Dieu Train Station and 4.2 km from Musée des Confluences. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and free toiletries. Towels and bed linen are provided in the apartment. Speaking both English and French, staff at the reception can help you plan your stay. Popular points of interest near the apartment include Lyon Perrache Train Station, Fourviere Roman Theatre and Basilica of Notre-Dame de Fourviere. The nearest airport is Lyon - Saint Exupery, 28 km from Honorê - Suite François Dauphin, and the property offers a paid airport shuttle service. ","6 Rue François Dauphin, 2nd arr., 69002 Lyon, France",45.75585800,4.83137700
616,Hôtel du Dauphin,https://www.booking.com/hotel/fr/du-dauphin.html,Lyon,7.3,"Hotel du Dauphin is a 2-star hotel located in Lyon, 100 m away from Place Bellecour. The hotel is a 10-minute walk from from Lyon Perrache Train Station and 1.2 km from the Fine Arts Museum. It offers rooms with private bathrooms equipped with a shower and hairdryer, flat-screen satellite TV and free WiFi internet access. Some rooms have a balcony. Breakfast is served daily at the Hôtel du Dauphin. The hotel is located 3 km from La Part-Dieu business district and 30 km from Lyon Saint-Exupéry Airport. Free luggage drop is offered. ","9, Rue Victor Hugo, 2nd arr., 69002 Lyon, France",45.75594756,4.83100176
617,Hôtel Des Artistes,https://www.booking.com/hotel/fr/des-artistes.html,Lyon,8.6,"Hôtel Des Artistes is located in central Lyon, opposite the Place des Célestins and just 2 minutes' walk from Place Bellecour. Free WiFi access is available. The air-conditioned guest rooms each have a private bathroom, a safety deposit box and a TV with Canal +, Canal Sport and CNN channels. 1 free bottle of water is provided in each room. Guests of the Hôtel Des Artistes can enjoy a buffet breakfast in the hotel’s dining room, which includes locally produced jam and compote, juice, fruit salad, fresh pastries, eggs to order and cheese. The hotel’s staff will be happy to recommend a nearby restaurant. Perrache TGV Train Station is situated just a 10-minute walk from the Hôtel Des Artistes. Guests can enjoy visits to Vieux Lyon and Place des Jacobins, both a short walk away. The nearest public car park, parking des Celestins, is available for an extra charge, less than a minute walk from the hotel. ","8 Rue Gaspard André, 2nd arr., 69002 Lyon, France",45.75972208,4.83116537
618,MOHOM - Hôtel-Dieu,https://www.booking.com/hotel/fr/mohom-dieu.html,Lyon,9.6,"Located less than 1 km from Musée Miniature et Cinéma and a 15-minute walk from the Museum of Fine Arts of Lyon in the centre of Lyon, MOHOM - Hôtel-Dieu provides accommodation with free WiFi and free private parking. The accommodation comes with a flat-screen TV and a private bathroom with bidet, shower and free toiletries, while the kitchen features a fridge, an oven and a dishwasher. There is also a microwave, stovetop and a coffee machine. Popular points of interest near the apartment include Fourviere Roman Theatre, Lyon Perrache Train Station and Basilica of Notre-Dame de Fourviere. The nearest airport is Lyon - Saint Exupery Airport, 28 km from MOHOM - Hôtel-Dieu. ","5 Rue de la Barre, 2nd arr., 69002 Lyon, France",45.75781520,4.83523410
619,Gasparin - Appartement 2beapart,https://www.booking.com/hotel/fr/gasparin.html,Lyon,8.7,"Situated right in the centre of Lyon, Gasparin - Appartement 2beapart features accommodation with city views, just 700 m from Musée Miniature et Cinéma and less than 1 km from the Museum of Fine Arts of Lyon. Housed in a building dating from 19th century, this apartment is 2 km from Part-Dieu Train Station and 5 km from Musée des Confluences. The apartment has 1 bedroom, a kitchen with fridge and oven, and 1 bathroom with a shower, a hairdryer and a washing machine. Towels and bed linen are available in the apartment. Popular points of interest near the apartment include Lyon Perrache Train Station, Fourviere Roman Theatre and Basilica of Notre-Dame de Fourviere. The nearest airport is Lyon - Saint Exupery Airport, 30 km from Gasparin - Appartement 2beapart. ","6 Rue Gasparin, 2nd arr., 69002 Lyon, France",45.75984530,4.83329370
620,Coeur de Lyon - Studio Hypercentre,https://www.booking.com/hotel/fr/coeur-de-lyon-studio-hypercentre.html,Lyon,9.0,"Well set in the centre of Lyon, Coeur de Lyon - Studio Hypercentre is within a short distance of Musée Miniature et Cinéma and the Museum of Fine Arts of Lyon. This apartment is 2 km from Part-Dieu Train Station and 5 km from Musée des Confluences. The apartment comes with 1 bedroom and a fully fitted kitchen with a fridge. Popular points of interest near the apartment include Lyon Perrache Train Station, Fourviere Roman Theatre and Basilica of Notre-Dame de Fourviere. The nearest airport is Lyon - Saint Exupery Airport, 30 km from Coeur de Lyon - Studio Hypercentre. ","6 Rue Gasparin, 2nd arr., 69002 Lyon, France",45.75984530,4.83329370
621,Hotel Elysée,https://www.booking.com/hotel/fr/elysee-lyon.html,Lyon,8.2,"Hotel Elysée is located in the heart of Lyon city centre, just a few steps from the Place Bellecour. It offers soundproofed accommodation with free WiFi internet access. This 19th century residence provides en suite guest rooms, equipped with air-conditioning and satellite TV. All rooms are accessible by lift, which begins at the first floor. A daily breakfast is served in the hotel’s former vaulted cellar. Guests can also enjoy a drink from the bar. Hotel Elyseé is within easy reach of the city’s many shops, cinemas, museums and gastronomic restaurants. Bellecour Metro is 100 m from the Hotel Elysée, offering connections throughout Lyon. Lyon Part Dieu Train Station is 2 km from the hotel. ","92 rue Président Edouard Herriot, 2nd arr., 69002 Lyon, France",45.75963881,4.83390257
622,PLACE DES JACOBINS/APPARTEMENT 4 PERSONNES,https://www.booking.com/hotel/fr/place-des-jacobins-appartement-4-personnes.html,Lyon,8.7,"Offering free WiFi, PLACE DES JACOBINS/APPARTEMENT 4 PERSONNES is situated in the centre of Lyon within less than 1 km of the Museum of Fine Arts of Lyon and a 7-minute walk from Musée Miniature et Cinéma. This apartment is 2.7 km from Part-Dieu Train Station and 4.9 km from Musée des Confluences. The apartment with a balcony and city views has 1 bedroom, a living room, a TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a bath. Towels and bed linen are available in the apartment. Popular points of interest near the apartment include Lyon Perrache Train Station, Fourviere Roman Theatre and Basilica of Notre-Dame de Fourviere. The nearest airport is Lyon - Saint Exupery Airport, 30 km from PLACE DES JACOBINS/APPARTEMENT 4 PERSONNES. ","4 Rue Émile Zola, 2nd arr., 69002 Lyon, France",45.75995270,4.83275140
623,Charming studio with balcony near Place des Jacobins - Lyon - Welkeys,https://www.booking.com/hotel/fr/welkeys-apartment-lyon-zola.html,Lyon,8.8,"Situated in Lyon, less than 1 km from the Museum of Fine Arts of Lyon, Charming studio with balcony near Place des Jacobins - Lyon - Welkeys features a living room with a TV, and free WiFi. This apartment is 2.7 km from Part-Dieu Train Station and 1.3 km from Basilica of Notre-Dame de Fourviere. The kitchen features a fridge, a dishwasher and a microwave and there is bath or shower with free toiletries and a hairdryer. Popular points of interest near the apartment include Musée Miniature et Cinéma, Lyon Perrache Train Station and Fourviere Roman Theatre. The nearest airport is Lyon - Saint Exupery Airport, 30 km from Charming studio with balcony near Place des Jacobins - Lyon - Welkeys. ","4 Rue Émile Zola, 2nd arr., 69002 Lyon, France",45.75995270,4.83275140
624,Appart' Zola,https://www.booking.com/hotel/fr/appart-39-zola.html,Lyon,6.0,"Located 110 m from Place des Jacobins and 240 m from Bellecour Metro Station, Appart' Zola offers accommodation in Lyon. Guests benefit from a balcony. Free WiFi is provided. This one-bedroom apartment features a kitchen which includes a dishwasher, an oven, a coffee machine and a kettle. A flat-screen TV is provided. There is a private bathroom with a bath. Appart' Zola is 180 m from Théâtre des Célestins and Rue de la République is 500 m away. The nearest airport is Lyon Saint-Exupéry Airport, 37 km from Appart' Zola. ","4 rue Emile Zola, 2nd arr., 69002 Lyon, France",45.75995270,4.83275140
625,NOCNOC-Grand Place-La Perle,https://www.booking.com/hotel/fr/nocnoc-grand-place-la-perle.html,Lille,7.5,"Set in Lille in the Nord region, NOCNOC-Grand Place-La Perle is a 1-star property featuring free WiFi. The 1-star apartment features city views and is 300 m from Printemps Gallery. The apartment consists of 4 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 2 bathrooms with a shower and free toiletries. Towels and bed linen are featured in the apartment. Popular points of interest near the apartment include Hospice Gantois, Lille Opera and Grand Place Lille. The nearest airport is Lille Airport, 10 km from NOCNOC-Grand Place-La Perle. ","4 Rue des Débris Saint-Etienne, Vieux Lille, 59800 Lille, France",50.63756860,3.06321580
